id,Municipality,Area km2,VIIRS Fires,VIIRS Fires per 1000km2,Year
1400175,Cantá,7652.20656399482,525,68.6076618044044,2013
1400209,Caracaraí,47253.7004759176,670,14.1787837407879,2013
1400233,Caroebe,12045.9811929275,174,14.4446514744818,2013
1400282,Iracema,13508.5571078054,367,27.1679645036215,2013
1400308,Mucajaí,12719.210796187,600,47.172738121446,2013
1400407,Normandia,6951.64758364577,1125,161.832139282584,2013
1400456,Pacaraima,7934.76161948604,1206,151.989443140715,2013
1400472,Rorainópolis,33519.9469485448,512,15.2744871817951,2013
1400506,São João da Baliza,4286.77123482068,118,27.5265446967422,2013
1400605,São Luiz,1582.33120894011,105,66.3577886897217,2013
1400704,Uiramutã,8002.90442976321,904,112.958989818494,2013
1500305,Afuá,8470.71772786688,4,0.472215003321483,2013
1500347,Água Azul do Norte,411.337612445404,3,7.29327907108952,2013
1500404,Alenquer,23614.0586476137,113,4.78528497308611,2013
1500503,Almeirim,72545.4020470891,30,0.413534133845272,2013
1500602,Altamira,159482.046950239,2228,13.9702245024179,2013
1500701,Anajás,2466.81614603764,2,0.810761678859826,2013
1500859,Anapu,8555.01877810424,5,0.584452253079447,2013
1501006,Aveiro,17089.3060039801,85,4.9738707926585,2013
1501253,Bannach,2870.40318246685,49,17.0707726006243,2013
1501451,Belterra,4412.93804344467,28,6.34497917812225,2013
1501725,Brasil Novo,6377.44954113019,37,5.80169231624262,2013
1501808,Breves,6357.96130646003,43,6.76317422006165,2013
1502764,Cumaru do Norte,16868.8829903524,1298,76.9464107814578,2013
1502855,Curuá,1448.81504850208,42,28.9892074515815,2013
1503002,Faro,11799.4841274392,9,0.762745210112271,2013
1503101,Gurupá,8666.59462536762,24,2.76925378853542,2013
1503606,Itaituba,62052.1826559606,1579,25.4463248900452,2013
1503754,Jacareacanga,53285.4102789162,502,9.42096527684296,2013
1503903,Juruti,8291.36772850465,269,32.4433807314097,2013
1504208,Marabá,320.421802249517,10,31.208862598597,2013
1504455,Medicilândia,8326.82119242475,23,2.76215850784979,2013
1504505,Melgaço,2350.9018304855,9,3.82831808767675,2013
1504752,Mojuí dos Campos,4979.07635178927,52,10.4437040780291,2013
1504802,Monte Alegre,18205.3231807224,129,7.08583960413281,2013
1505031,Novo Progresso,38176.0281638773,1521,39.841756022152,2013
1505064,Novo Repartimento,1122.23842108282,13,11.5839912052348,2013
1505106,Óbidos,27825.7718245782,588,21.1314893152623,2013
1505304,Oriximiná,107351.097158763,248,2.31017666855541,2013
1505437,Ourilândia do Norte,13752.9199414993,461,33.5201544080059,2013
1505536,Parauapebas,45.7605636008869,1,21.8528777032069,2013
1505650,Placas,7172.03375716197,67,9.34184113858835,2013
1505809,Portel,373.905482453447,2,5.3489453721744,2013
1505908,Porto de Moz,17431.6807330097,38,2.17993896182603,2013
1506005,Prainha,14811.6005410922,146,9.8571386390653,2013
1506195,Rurópolis,7021.03359951477,129,18.3733631482572,2013
1506807,Santarém,18011.3134094464,239,13.2694376343844,2013
1507300,São Félix do Xingu,83579.517090634,1109,13.2688012398707,2013
1507805,Senador José Porfírio,14299.2365766575,28,1.95814649613589,2013
1507979,Terra Santa,1896.87457570504,11,5.79901282925439,2013
1508050,Trairão,11990.5541527608,153,12.7600441189595,2013
1508084,Tucumã,2497.66440510126,93,37.2347861506356,2013
1508159,Uruará,10778.6177190059,231,21.4313194903164,2013
1508357,Vitória do Xingu,3223.32140578381,9,2.79215097317033,2013
1600238,Ferreira Gomes,905.074136458024,4,4.41952746064964,2013
1600253,Itaubal,1134.20820351695,1,0.881672339257643,2013
1600279,Laranjal do Jari,30131.7573526271,5,0.165937882131659,2013
1600303,Macapá,3594.49812841588,39,10.8499152334202,2013
1600402,Mazagão,13041.8182311057,7,0.536734976362767,2013
1600535,Porto Grande,2364.32999116447,1,0.422952804277327,2013
1600600,Santana,1596.69853520896,3,1.87887690371519,2013
1600808,Vitória do Jari,2454.84742215092,3,1.2220718782479,2013
5100201,Água Boa,5262.10666104356,121,22.994592811238,2013
5100250,Alta Floresta,9005.68209791717,140,15.5457408420378,2013
5100359,Alto Boa Vista,1499.2201750344,1705,1137.2579080727,2013
5100805,Apiacás,20363.5085085826,348,17.089393011687,2013
5101407,Aripuanã,25043.8185722031,417,16.6508154017232,2013
5101852,Bom Jesus do Araguaia,3245.20241237461,391,120.485550765351,2013
5101902,Brasnorte,15984.5962660702,801,50.1107432847865,2013
5102603,Campinápolis,4825.81662756485,1254,259.852393237905,2013
5102637,Campo Novo do Parecis,9364.42266121432,399,42.6080725352758,2013
5102686,Campos de Júlio,6799.06086945444,164,24.1209783452284,2013
5102694,Canabrava do Norte,902.791850711174,10,11.0767504072201,2013
5102702,Canarana,9332.79833381347,714,76.5043853367239,2013
5102793,Carlinda,2386.53578675178,27,11.3134695695256,2013
5102850,Castanheira,3889.56694397727,40,10.2839212118298,2013
5103056,Cláudia,3851.65157279674,525,136.305164181502,2013
5103205,Colíder,3032.20469522532,48,15.8300658512875,2013
5103254,Colniza,27954.6724647225,632,22.6080273627801,2013
5103304,Comodoro,21720.3821056506,697,32.0896748781723,2013
5103353,Confresa,3199.94532369741,702,219.378748380884,2013
5103361,Conquista D'Oeste,2684.24129978036,39,14.529245192372,2013
5103379,Cotriguaçu,9483.05820041181,169,17.8212551719509,2013
5103502,Diamantino,7354.86557974053,230,31.2718155765553,2013
5103700,Feliz Natal,11451.3701154988,1274,111.253062921764,2013
5103858,Gaúcha do Norte,16899.4057045207,1762,104.264021516961,2013
5104104,Guarantã do Norte,4741.7622414963,174,36.6952181780192,2013
5104526,Ipiranga do Norte,3437.30537432382,272,79.1317530388197,2013
5104542,Itanhangá,2938.79453175691,1363,463.795609142213,2013
5104559,Itaúba,4631.66872570876,679,146.599431049788,2013
5105002,Jauru,193.648186295861,4,20.6560158218508,2013
5105101,Juara,22750.7028720905,2638,115.952461549492,2013
5105150,Juína,26196.8931708465,281,10.7264627972264,2013
5105176,Juruena,2818.27943355508,74,26.2571550283265,2013
5105259,Lucas do Rio Verde,3656.47512933743,156,42.6640396780896,2013
5105507,Vila Bela da Santíssima Trindade,13306.7675963148,457,34.3434268835176,2013
5105580,Marcelândia,12265.8975916818,1495,121.882641594354,2013
5105606,Matupá,5160.18059457978,52,10.0771666895962,2013
5105903,Nobres,2007.3020523546,49,24.4108752554316,2013
5106158,Nova Bandeirantes,9548.85550950435,465,48.6969354114917,2013
5106182,Nova Lacerda,4722.0746103446,209,44.2602070585979,2013
5106190,Nova Santa Helena,2337.84930698807,248,106.080404437832,2013
5106208,Nova Brasilândia,712.909736476949,9,12.6243190960978,2013
5106216,Nova Canaã do Norte,5961.26327969834,289,48.4796571532443,2013
5106224,Nova Mutum,9548.42350493984,887,92.8949160603438,2013
5106240,Nova Ubiratã,12681.1812215783,1587,125.146070564749,2013
5106257,Nova Xavantina,264.659944051109,21,79.3471036022914,2013
5106265,Novo Mundo,5784.25604179824,324,56.0141179191772,2013
5106273,Novo Horizonte do Norte,890.708074552877,39,43.7853895279634,2013
5106299,Paranaíta,4798.60045385944,93,19.3806508573144,2013
5106307,Paranatinga,24182.4631506303,1452,60.0435113228801,2013
5106422,Peixoto de Azevedo,14413.6764890645,810,56.1966269060178,2013
5106455,Planalto da Serra,2135.17006202913,91,42.6195559868048,2013
5106752,Pontes e Lacerda,8524.54091102593,156,18.300105733345,2013
5106778,Porto Alegre do Norte,664.271815586233,11,16.559486255325,2013
5106802,Porto dos Gaúchos,6999.80819504561,672,96.0026305400246,2013
5106828,Porto Esperidião,81.7177537064593,2,24.4744857670006,2013
5107040,Primavera do Leste,1352.01216390468,10,7.39638315909786,2013
5107065,Querência,17816.3598267784,968,54.3320863190625,2013
5107180,Ribeirão Cascalheira,3507.48095326067,172,49.0380424846222,2013
5107248,Santa Carmem,3828.23167782219,1597,417.163885156632,2013
5107305,São José do Rio Claro,4563.80232045192,618,135.413402379533,2013
5107354,São José do Xingu,7461.89219884357,510,68.3472752499746,2013
5107578,Rondolândia,12670.4217581961,87,6.86638548110861,2013
5107701,Rosário Oeste,749.960140697724,12,16.0008503769758,2013
5107743,Santa Cruz do Xingu,5620.42235395562,150,26.6883857748575,2013
5107768,Santa Rita do Trivelato,4740.60686682787,507,106.948332617012,2013
5107792,Santo Antônio do Leste,2567.97507957962,66,25.701183989217,2013
5107859,São Félix do Araguaia,9818.28666720825,1212,123.443126186967,2013
5107875,Sapezal,13628.3293773437,178,13.0610286170449,2013
5107883,Serra Nova Dourada,371.335072529009,52,140.03525076651,2013
5107909,Sinop,3953.68062726397,613,155.045401435019,2013
5107925,Sorriso,9357.35911296462,273,29.1748982489898,2013
5107941,Tabaporã,8212.10463554052,1427,173.7678784345,2013
5107958,Tangará da Serra,5912.16782272121,1287,217.686648720271,2013
5108006,Tapurah,4485.96278398309,504,112.350463940429,2013
5108055,Terra Nova do Norte,2567.43904189822,72,28.043509047353,2013
5108303,União do Sul,4586.85478199708,1033,225.208786651458,2013
5108352,Vale de São Domingos,1881.69095236361,22,11.6916117242131,2013
5108501,Vera,2954.15084690628,193,65.3318026065318,2013
5108600,Vila Rica,3875.11500759882,173,44.6438362889255,2013
5108808,Nova Guarita,1072.84455529833,109,101.599061543161,2013
5108857,Nova Marilândia,71.6130329886255,2,27.9278773225212,2013
5108907,Nova Maringá,11552.2438092455,2160,186.976663206443,2013
5108956,Nova Monte Verde,5248.91640929285,66,12.5740238276897,2013
1100015,Alta Floresta D'Oeste,7075.46281891544,94,13.2853500054727,2014
1100023,Ariquemes,4391.39477282046,188,42.8109996312751,2014
1100031,Cabixi,1309.03214544487,97,74.1005485140589,2014
1100049,Cacoal,3794.08007037817,48,12.6512880881862,2014
1100056,Cerejeiras,2785.82566173368,50,17.9480003672893,2014
1100064,Colorado do Oeste,1448.56790668314,18,12.4260657142512,2014
1100072,Corumbiara,3060.33665281827,136,44.439555326293,2014
1100080,Costa Marques,4966.37037396192,86,17.3164692772185,2014
1100098,Espigão D'oeste,4518.59611134392,91,20.1389984317352,2014
1100106,Guajará-Mirim,24831.0141853027,135,5.4367493406655,2014
1100114,Jaru,2916.70982146976,24,8.22844968098546,2014
1100122,Ji-Paraná,6878.32257854719,140,20.3537996948044,2014
1100130,Machadinho D'oeste,8509.85794609803,1293,151.941431712485,2014
1100148,Nova Brasilândia D'oeste,1704.58399523373,32,18.7729088677805,2014
1100155,Ouro Preto do Oeste,1979.59135982278,4,2.02061904349698,2014
1100189,Pimenta Bueno,6242.21073969691,219,35.0837242016334,2014
1100205,Porto Velho,34091.0748780448,6228,182.68711157626,2014
1100254,Presidente Médici,1759.00155222961,10,5.6850433061441,2014
1100262,Rio Crespo,1727.80987349966,123,71.1883881939306,2014
1100288,Rolim de Moura,1455.0392772401,18,12.3708000749933,2014
1100296,Santa Luzia D'oeste,1195.305521462,19,15.895517638671,2014
1100304,Vilhena,11526.9463530844,928,80.5070112737778,2014
1100320,São Miguel do Guaporé,7456.00271166598,166,22.2639404007015,2014
1100338,Nova Mamoré,10085.82957612,1659,164.488204711289,2014
1100346,Alvorada D'Oeste,3029.56768696574,28,9.24224275313795,2014
1100379,Alto Alegre dos Parecis,3921.63182694777,44,11.2198191828338,2014
1100403,Alto Paraíso,2645.84656273083,440,166.298381092011,2014
1100452,Buritis,3264.20997938326,835,255.804622029176,2014
1100502,Novo Horizonte do Oeste,840.556617205094,45,53.5359535323486,2014
1100601,Cacaulândia,1997.49417372716,44,22.0275986677346,2014
1100700,Campo Novo de Rondônia,3437.93778952101,228,66.3188265636901,2014
1100809,Candeias do Jamari,6839.09801018796,1367,199.880159337332,2014
1100908,Castanheiras,890.669924185334,57,63.9967719266326,2014
1100924,Chupinguaia,5122.88876474738,125,24.4002955637402,2014
1100940,Cujubim,3857.52466767164,949,246.012684754342,2014
1101005,Governador Jorge Teixeira,5061.51127047508,53,10.4711808722349,2014
1101104,Itapuã do Oeste,4084.54032240828,265,64.8787817190047,2014
1101203,Ministro Andreazza,798.317881437347,34,42.5895508425591,2014
1101302,Mirante da Serra,1206.9523299704,22,18.2277290110866,2014
1101401,Monte Negro,1928.83597701334,377,195.454670325963,2014
1101435,Nova União,826.485797114853,8,9.67953717768277,2014
1101450,Parecis,2549.96213843291,55,21.5689476996707,2014
1101468,Pimenteiras do Oeste,5982.70565416405,201,33.5968392260952,2014
1101476,Primavera de Rondônia,606.686912821838,28,46.1523059229441,2014
1101484,São Felipe D'oeste,541.926460745059,2,3.69053763724756,2014
1101492,São Francisco do Guaporé,10944.001150325,88,8.04093482733113,2014
1101500,Seringueiras,3775.33392372728,135,35.7584263345687,2014
1101559,Teixeirópolis,462.348227975037,4,8.65148768390212,2014
1101609,Theobroma,2196.98970758641,66,30.0411056875214,2014
1101708,Urupá,828.410405661776,7,8.44991800218643,2014
1101757,Vale do Anari,3142.7673074933,105,33.4100459011549,2014
1200013,Acrelândia,1816.29481368348,107,58.9111410735143,2014
1200054,Assis Brasil,4979.88179233693,76,15.2614064287528,2014
1200104,Brasiléia,3926.12342660549,288,73.3548003224656,2014
1200138,Bujari,3016.75719431093,58,19.2259423825616,2014
1200179,Capixaba,1716.37424490339,91,53.0187400971645,2014
1200203,Cruzeiro do Sul,8923.66608400285,433,48.5226582801237,2014
1200252,Epitaciolândia,1658.74102578366,89,53.6551508744126,2014
1200302,Feijó,27964.2850684576,581,20.7765011183977,2014
1200328,Jordão,5358.16940495014,86,16.0502577467127,2014
1200336,Mâncio Lima,5400.2516938694,120,22.2211864932572,2014
1200344,Manoel Urbano,10648.0461802283,327,30.7098592986182,2014
1200351,Marechal Thaumaturgo,8163.75974117839,176,21.5586942266622,2014
1200385,Plácido de Castro,1943.53672121127,64,32.9296582367188,2014
1200393,Porto Walter,6473.80587125179,136,21.0077352804066,2014
1200401,Rio Branco,8822.95612516589,221,25.0482941164852,2014
1200427,Rodrigues Alves,2871.38036223574,174,60.5980323221681,2014
1200435,Santa Rosa do Purus,6130.47708380029,71,11.5814803692223,2014
1200450,Senador Guiomard,2325.8604273956,71,30.5263373346537,2014
1200500,Sena Madureira,23730.591424199,451,19.0050046346547,2014
1200609,Tarauacá,20223.8588119565,683,33.7719920985704,2014
1200708,Xapuri,5350.98261162685,125,23.3601955140715,2014
1200807,Porto Acre,2618.26465157661,84,32.0823183208079,2014
1300029,Alvarães,6049.30101627177,149,24.6309448974701,2014
1300060,Amaturá,4770.46097980788,14,2.9347268658644,2014
1300086,Anamã,2429.44896836386,14,5.76262361642791,2014
1300102,Anori,5866.06818478331,8,1.36377548777086,2014
1300144,Apuí,54230.4602923397,3723,68.6514549190705,2014
1300201,Atalaia do Norte,76400.3127555674,17,0.222512178116197,2014
1300300,Autazes,7712.75501865416,204,26.4496926852471,2014
1300409,Barcelos,122453.934425296,23,0.187825733063982,2014
1300508,Barreirinha,5782.98241081328,101,17.4650366930298,2014
1300607,Benjamin Constant,8727.78662905015,16,1.83322538462896,2014
1300631,Beruri,17265.0912886241,51,2.95393746534105,2014
1300680,Boa Vista do Ramos,2590.92802582343,20,7.71924183175398,2014
1300706,Boca do Acre,21967.7788439325,492,22.3964381422152,2014
1300805,Borba,44191.4936039227,158,3.57534871792555,2014
1300839,Caapiranga,9464.0971656426,53,5.60011156609901,2014
1300904,Canutama,33677.9521713822,698,20.7257257343908,2014
1301001,Carauari,25777.9584462427,61,2.366362725241,2014
1301100,Careiro,6105.76950110709,170,27.8425184522894,2014
1301159,Careiro da Várzea,2678.45045947077,83,30.9880661434372,2014
1301209,Coari,57844.7594763991,288,4.97884341826168,2014
1301308,Codajás,18706.9408853979,33,1.7640511188956,2014
1301407,Eirunepé,14973.978998615,146,9.75024741342994,2014
1301506,Envira,7504.7294598956,179,23.8516259588777,2014
1301605,Fonte Boa,12093.0168591464,24,1.98461643438857,2014
1301654,Guajará,7583.55561945798,146,19.2521829239824,2014
1301704,Humaitá,33127.6006515687,715,21.583211157375,2014
1301803,Ipixuna,12080.1376031172,74,6.12575803614229,2014
1301852,Iranduba,2673.58093335223,43,16.0832984195788,2014
1301902,Itacoatiara,8820.1661304317,158,17.913494787231,2014
1301951,Itamarati,25295.8610995954,72,2.84631543937248,2014
1302009,Itapiranga,4474.44070522781,20,4.46983239193059,2014
1302108,Japurá,55750.8087441579,9,0.161432635736304,2014
1302207,Juruá,19384.182919185,15,0.773826787672033,2014
1302306,Jutaí,69562.0387325857,33,0.47439667671128,2014
1302405,Lábrea,68246.7795432887,1930,28.279722690443,2014
1302504,Manacapuru,7320.11549790585,138,18.8521615594015,2014
1302553,Manaquiri,4009.51858058177,91,22.6959915937829,2014
1302603,Manaus,10873.7469101604,59,5.42591256606044,2014
1302702,Manicoré,48273.8713728947,4158,86.1335517899788,2014
1302801,Maraã,17099.9685811831,11,0.643276035729356,2014
1302900,Maués,40010.4705074089,339,8.47278214179525,2014
1303007,Nhamundá,14107.7584517921,40,2.83531931289331,2014
1303106,Nova Olinda do Norte,5557.86297667134,62,11.1553667768061,2014
1303205,Novo Airão,37753.590063227,16,0.423800755721624,2014
1303304,Novo Aripuanã,41239.2248550323,1945,47.1638350826727,2014
1303403,Parintins,5951.51606428328,168,28.2281015770444,2014
1303502,Pauini,41591.8358508229,136,3.26987249343333,2014
1303536,Presidente Figueiredo,25511.9210397708,127,4.97806495253801,2014
1303569,Rio Preto da Eva,5803.03653762192,49,8.44385515795497,2014
1303601,Santa Isabel do Rio Negro,62931.0286428666,40,0.635616497340285,2014
1303700,Santo Antônio do Içá,12306.2640361622,13,1.05637258893513,2014
1303809,São Gabriel da Cachoeira,108771.964436558,168,1.54451563755647,2014
1303908,São Paulo de Olivença,19868.390612271,24,1.20794887056314,2014
1303957,São Sebastião do Uatumã,10534.3356855439,12,1.13913210649508,2014
1304005,Silves,3727.51249106091,46,12.3406695779865,2014
1304062,Tabatinga,3193.75220979291,18,5.63600392817173,2014
1304104,Tapauá,85372.1898502421,133,1.55788436765304,2014
1304203,Tefé,23390.2629801626,316,13.5098951332014,2014
1304237,Tonantins,6433.59895921721,16,2.48694394870189,2014
1304260,Uarini,10280.3009087347,116,11.2837164038107,2014
1304302,Urucará,27951.9224150581,34,1.216374297808,2014
1304401,Urucurituba,2803.38453542013,33,11.771485353883,2014
1400027,Amajari,28263.8831669847,949,33.5764195738162,2014
1400050,Alto Alegre,25560.0072952229,749,29.3035910103197,2014
1400100,Boa Vista,5652.32231248348,1042,184.349006018054,2014
1400159,Bonfim,8095.29796481289,1431,176.769280910968,2014
1400175,Cantá,7652.20656399482,1160,151.590262272589,2014
1400209,Caracaraí,47253.7004759176,1472,31.1509995021489,2014
1400233,Caroebe,12045.9811929275,397,32.9570496285591,2014
1400282,Iracema,13508.5571078054,780,57.7411779641002,2014
1400308,Mucajaí,12719.210796187,2171,170.686690769432,2014
1400407,Normandia,6951.64758364577,1110,159.674377425483,2014
1400456,Pacaraima,7934.76161948604,1459,183.874458990301,2014
1400472,Rorainópolis,33519.9469485448,739,22.0465742721613,2014
1400506,São João da Baliza,4286.77123482068,171,39.8901622300246,2014
1400605,São Luiz,1582.33120894011,185,116.916103881891,2014
1400704,Uiramutã,8002.90442976321,978,122.205632790361,2014
1500305,Afuá,8470.71772786688,2,0.236107501660741,2014
1500347,Água Azul do Norte,411.337612445404,29,70.5016976871987,2014
1500404,Alenquer,23614.0586476137,223,9.44352698228497,2014
1500503,Almeirim,72545.4020470891,103,1.4198005262021,2014
1500602,Altamira,159482.046950239,14154,88.7498014395078,2014
1500701,Anajás,2466.81614603764,5,2.02690419714956,2014
1500859,Anapu,8555.01877810424,33,3.85738487032435,2014
1501006,Aveiro,17089.3060039801,223,13.049096314857,2014
1501253,Bannach,2870.40318246685,595,207.287953007581,2014
1501451,Belterra,4412.93804344467,95,21.5276079257719,2014
1501725,Brasil Novo,6377.44954113019,85,13.3282120778547,2014
1501808,Breves,6357.96130646003,21,3.30294554933243,2014
1502764,Cumaru do Norte,16868.8829903524,1718,101.844324901806,2014
1502855,Curuá,1448.81504850208,47,32.4403035767698,2014
1503002,Faro,11799.4841274392,10,0.847494677902523,2014
1503101,Gurupá,8666.59462536762,11,1.2692413197454,2014
1503606,Itaituba,62052.1826559606,4510,72.6807633021557,2014
1503754,Jacareacanga,53285.4102789162,1541,28.9197360390737,2014
1503903,Juruti,8291.36772850465,165,19.9002149467755,2014
1504208,Marabá,320.421802249517,12,37.4506351183164,2014
1504455,Medicilândia,8326.82119242475,90,10.8084463350644,2014
1504505,Melgaço,2350.9018304855,4,1.70147470563411,2014
1504752,Mojuí dos Campos,4979.07635178927,209,41.9756567751555,2014
1504802,Monte Alegre,18205.3231807224,229,12.5787385220652,2014
1505031,Novo Progresso,38176.0281638773,10551,276.377625108301,2014
1505064,Novo Repartimento,1122.23842108282,57,50.7913460537217,2014
1505106,Óbidos,27825.7718245782,592,21.2752409432573,2014
1505304,Oriximiná,107351.097158763,343,3.19512337626817,2014
1505437,Ourilândia do Norte,13752.9199414993,1283,93.2892800552529,2014
1505536,Parauapebas,45.7605636008869,1,21.8528777032069,2014
1505650,Placas,7172.03375716197,465,64.8351661110982,2014
1505809,Portel,373.905482453447,4,10.6978907443488,2014
1505908,Porto de Moz,17431.6807330097,158,9.06395673601348,2014
1506005,Prainha,14811.6005410922,246,16.6086034603429,2014
1506195,Rurópolis,7021.03359951477,476,67.796285725352,2014
1506583,Santa Maria das Barreiras,335.688616173269,1,2.97895118219868,2014
1506807,Santarém,18011.3134094464,309,17.1558838034509,2014
1507300,São Félix do Xingu,83579.517090634,7157,85.6310283803018,2014
1507805,Senador José Porfírio,14299.2365766575,45,3.1470211545041,2014
1507979,Terra Santa,1896.87457570504,29,15.2883065498525,2014
1508050,Trairão,11990.5541527608,1365,113.839609296599,2014
1508084,Tucumã,2497.66440510126,349,139.730541576041,2014
1508159,Uruará,10778.6177190059,849,78.7670573475265,2014
1508357,Vitória do Xingu,3223.32140578381,44,13.6505158688327,2014
1600279,Laranjal do Jari,30131.7573526271,28,0.929252139937293,2014
1600303,Macapá,3594.49812841588,11,3.06023250173391,2014
1600402,Mazagão,13041.8182311057,41,3.14373343298192,2014
1600535,Porto Grande,2364.32999116447,6,2.53771682566396,2014
1600600,Santana,1596.69853520896,17,10.6469691210527,2014
1600808,Vitória do Jari,2454.84742215092,10,4.07357292749302,2014
5100201,Água Boa,5262.10666104356,82,15.5831124836489,2014
5100250,Alta Floresta,9005.68209791717,307,34.0895888464687,2014
5100359,Alto Boa Vista,1499.2201750344,1144,763.063370577809,2014
5100805,Apiacás,20363.5085085826,434,21.3126338134257,2014
5101407,Aripuanã,25043.8185722031,1515,60.4939696249654,2014
5101704,Barra do Bugres,24.6152586966165,1,40.6252078162174,2014
5101852,Bom Jesus do Araguaia,3245.20241237461,238,73.3390309006483,2014
5101902,Brasnorte,15984.5962660702,906,56.6795673108821,2014
5102603,Campinápolis,4825.81662756485,2659,550.994827447838,2014
5102637,Campo Novo do Parecis,9364.42266121432,124,13.241606502191,2014
5102686,Campos de Júlio,6799.06086945444,199,29.2687481140271,2014
5102694,Canabrava do Norte,902.791850711174,79,87.506328217039,2014
5102702,Canarana,9332.79833381347,675,72.3255743729532,2014
5102793,Carlinda,2386.53578675178,48,20.1128347902677,2014
5102850,Castanheira,3889.56694397727,37,9.51262712094261,2014
5103056,Cláudia,3851.65157279674,1750,454.350547271673,2014
5103205,Colíder,3032.20469522532,103,33.9686829725545,2014
5103254,Colniza,27954.6724647225,5704,204.044601388129,2014
5103304,Comodoro,21720.3821056506,767,35.3124542777018,2014
5103353,Confresa,3199.94532369741,735,229.691424586823,2014
5103361,Conquista D'Oeste,2684.24129978036,101,37.6270196007582,2014
5103379,Cotriguaçu,9483.05820041181,938,98.913238765029,2014
5103502,Diamantino,7354.86557974053,291,39.5656449251199,2014
5103700,Feliz Natal,11451.3701154988,3126,272.980435395161,2014
5103858,Gaúcha do Norte,16899.4057045207,2117,125.270677384453,2014
5104104,Guarantã do Norte,4741.7622414963,93,19.6129614399758,2014
5104526,Ipiranga do Norte,3437.30537432382,68,19.7829382597049,2014
5104542,Itanhangá,2938.79453175691,1112,378.386439740382,2014
5104559,Itaúba,4631.66872570876,530,114.429600083045,2014
5105101,Juara,22750.7028720905,2023,88.92032968712,2014
5105150,Juína,26196.8931708465,1355,51.7236907126042,2014
5105176,Juruena,2818.27943355508,126,44.7081288320154,2014
5105259,Lucas do Rio Verde,3656.47512933743,238,65.09000925247,2014
5105507,Vila Bela da Santíssima Trindade,13306.7675963148,343,25.7763575952879,2014
5105580,Marcelândia,12265.8975916818,2614,213.111187376349,2014
5105606,Matupá,5160.18059457978,157,30.4252917358962,2014
5105903,Nobres,2007.3020523546,123,61.27627870241,2014
5106158,Nova Bandeirantes,9548.85550950435,1661,173.947547781694,2014
5106182,Nova Lacerda,4722.0746103446,181,38.3306099406996,2014
5106190,Nova Santa Helena,2337.84930698807,231,98.8087638110454,2014
5106208,Nova Brasilândia,712.909736476949,13,18.2351275832524,2014
5106216,Nova Canaã do Norte,5961.26327969834,243,40.7631719316206,2014
5106224,Nova Mutum,9548.42350493984,480,50.2700785895885,2014
5106240,Nova Ubiratã,12681.1812215783,3023,238.384733029134,2014
5106257,Nova Xavantina,264.659944051109,19,71.7902365925494,2014
5106265,Novo Mundo,5784.25604179824,517,89.3805523586871,2014
5106273,Novo Horizonte do Norte,890.708074552877,42,47.1534964147298,2014
5106299,Paranaíta,4798.60045385944,480,100.029165715171,2014
5106307,Paranatinga,24182.4631506303,2729,112.850373553815,2014
5106422,Peixoto de Azevedo,14413.6764890645,1017,70.5579871153334,2014
5106455,Planalto da Serra,2135.17006202913,136,63.6951605956644,2014
5106752,Pontes e Lacerda,8524.54091102593,241,28.2713171906164,2014
5106778,Porto Alegre do Norte,664.271815586233,103,155.057007663498,2014
5106802,Porto dos Gaúchos,6999.80819504561,1736,248.00679556173,2014
5106828,Porto Esperidião,81.7177537064593,1,12.2372428835003,2014
5107040,Primavera do Leste,1352.01216390468,8,5.91710652727828,2014
5107065,Querência,17816.3598267784,1013,56.8578547946388,2014
5107180,Ribeirão Cascalheira,3507.48095326067,517,147.399232352033,2014
5107248,Santa Carmem,3828.23167782219,249,65.0430854126496,2014
5107305,São José do Rio Claro,4563.80232045192,503,110.215115528972,2014
5107354,São José do Xingu,7461.89219884357,202,27.0708815695978,2014
5107578,Rondolândia,12670.4217581961,683,53.9050722252549,2014
5107701,Rosário Oeste,749.960140697724,9,12.0006377827318,2014
5107743,Santa Cruz do Xingu,5620.42235395562,181,32.2039855016613,2014
5107768,Santa Rita do Trivelato,4740.60686682787,251,52.9468076664105,2014
5107792,Santo Antônio do Leste,2567.97507957962,356,138.630628790322,2014
5107859,São Félix do Araguaia,9818.28666720825,1830,186.386898450618,2014
5107875,Sapezal,13628.3293773437,447,32.7993246731409,2014
5107883,Serra Nova Dourada,371.335072529009,159,428.184709074521,2014
5107909,Sinop,3953.68062726397,357,90.2956089923356,2014
5107925,Sorriso,9357.35911296462,269,28.7474272123745,2014
5107941,Tabaporã,8212.10463554052,2151,261.930418018647,2014
5107958,Tangará da Serra,5912.16782272121,1862,314.943698459319,2014
5108006,Tapurah,4485.96278398309,424,94.5170569657581,2014
5108055,Terra Nova do Norte,2567.43904189822,138,53.7500590074265,2014
5108303,União do Sul,4586.85478199708,2816,613.928309013075,2014
5108352,Vale de São Domingos,1881.69095236361,50,26.571844827757,2014
5108501,Vera,2954.15084690628,131,44.34438415262,2014
5108600,Vila Rica,3875.11500759882,34,8.77393314348824,2014
5108808,Nova Guarita,1072.84455529833,28,26.0988414973258,2014
5108907,Nova Maringá,11552.2438092455,2662,230.43142474794,2014
5108956,Nova Monte Verde,5248.91640929285,71,13.5266013903935,2014
1100015,Alta Floresta D'Oeste,7075.46281891544,132,18.6560234119404,2015
